date,returns
2021-12-16,0.01541523
2021-12-17,-0.00862817
2021-12-20,-0.00542198
2021-12-21,0.01430375
2021-12-22,0.00538913
2021-12-23,-0.01338056
2021-12-24,-0.01403351
2021-12-27,0.00349928
2021-12-28,-0.00977411
2021-12-29,0.00523776
2021-12-30,0.00665878
2021-12-31,-0.00756011
2022-01-03,-0.00475184
2022-01-04,0.00371956
2022-01-05,-0.00674902
2022-01-06,0.00106725
2022-01-07,0.02131533
2022-01-10,0.00373759
2022-01-11,-0.00308227
2022-01-12,0.01905838
2022-01-13,0.00805317
2022-01-14,-0.00952916
2022-01-17,-0.00864037
2022-01-18,-0.01739816
2022-01-19,0.00334186
2022-01-20,-0.01786392
2022-01-21,0.02037615
2022-01-24,-0.00235701
2022-01-25,0.00948456
2022-01-26,-0.00350732
2022-01-27,0.00363863
2022-01-28,-0.0012279
2022-01-31,0.01601824
2022-02-01,0.00614479
2022-02-02,-0.00493501
2022-02-03,0.0083688
2022-02-04,-0.02115603
2022-02-07,0.00746062
2022-02-08,0.03415458
2022-02-09,0.01525779
2022-02-10,0.01268995
2022-02-11,0.0234524
2022-02-14,0.01083279
2022-02-15,0.00428431
2022-02-16,0.01143502
2022-02-17,-0.01434093
2022-02-18,-0.01177798
2022-02-21,-0.00013551
2022-02-22,0.00843534
2022-02-23,0.0230555
2022-02-24,-0.00627787
2022-02-25,-0.02821169
2022-02-28,0.0147286
2022-03-01,0.01502615
2022-03-02,-0.00501213
2022-03-03,0.01659049
2022-03-04,0.01251705
2022-03-07,-0.00612805
2022-03-08,0.00467889
2022-03-09,-0.00221512
2022-03-10,-0.01334782
2022-03-11,0.02404244
2022-03-14,-0.00478523
2022-03-15,-0.0029849
2022-03-16,-0.01249691
2022-03-17,-0.03645644
2022-03-18,-0.00670496
2022-03-21,0.02508826
2022-03-22,-0.0091909
2022-03-23,0.00600447
2022-03-24,-0.02073551
2022-03-25,0.01649889
2022-03-28,0.00601359
2022-03-29,-0.00790182
2022-03-30,-0.00228244
2022-03-31,0.01488508
2022-04-01,-0.00725039
2022-04-04,0.00030342
2022-04-05,0.02714572
2022-04-06,-0.03075357
2022-04-07,0.0008028
2022-04-08,0.00356149
2022-04-11,-0.00039402
2022-04-12,-0.00709324
2022-04-13,0.03910118
2022-04-14,0.00152746
2022-04-15,0.00160247
2022-04-18,-0.00437813
2022-04-19,0.00561861
2022-04-20,-0.02034448
2022-04-21,-0.01519588
2022-04-22,0.01481125
2022-04-25,-0.01221165
2022-04-26,-0.0066161
2022-04-27,-0.00335563
2022-04-28,0.01474246
2022-04-29,-0.00589299
2022-05-02,0.00471533
2022-05-03,-0.02597346
2022-05-04,0.00649136
2022-05-05,-0.01320886
2022-05-06,-0.01700729
2022-05-09,-0.00803088
2022-05-10,-0.00393318
2022-05-11,0.02249233
2022-05-12,0.00422928
2022-05-13,-0.00645514
2022-05-16,0.00992018
2022-05-17,-0.00153184
2022-05-18,0.00777721
2022-05-19,-0.00516773
2022-05-20,0.01569393
2022-05-23,-0.01997266
2022-05-24,-0.00081649
2022-05-25,-0.01062042
2022-05-26,0.00321338
2022-05-27,-0.00636044
2022-05-30,-0.0035347
2022-05-31,0.00636677
2022-06-01,0.01471301
2022-06-02,0.01203626
2022-06-03,-0.0076603
2022-06-06,0.00232316
2022-06-07,-0.00349279
2022-06-08,-0.00949359
2022-06-09,-0.00331567
2022-06-10,0.01191308
2022-06-13,0.00986115
2022-06-14,0.00209865
2022-06-15,-0.01223608
2022-06-16,-0.00079626
2022-06-17,-0.00611953
2022-06-20,-0.00706557
2022-06-21,0.00316502
2022-06-22,0.01312205
2022-06-23,0.00806962
2022-06-24,-0.00619664
2022-06-27,0.00671921
2022-06-28,-0.01215234
2022-06-29,-0.01298658
2022-06-30,-0.01443918
2022-07-01,0.00378922
2022-07-04,0.00910917
2022-07-05,0.00859767
2022-07-06,-0.00869341
2022-07-07,-0.0203453
2022-07-08,-0.00946703
2022-07-11,-0.01011107
2022-07-12,0.00049205
2022-07-13,0.00037295
2022-07-14,-0.00225503
2022-07-15,0.00418294
2022-07-18,0.02483113
2022-07-19,-0.0022688
2022-07-20,0.00227138
2022-07-21,-0.00020937
2022-07-22,-0.00600367
2022-07-25,0.00614698
2022-07-26,-0.00311866
2022-07-27,-0.00996345
2022-07-28,-0.00927084
2022-07-29,0.01285822
2022-08-01,0.00723553
2022-08-02,-0.00677103
2022-08-03,0.00585317
2022-08-04,-0.00030272
2022-08-05,0.00366714
2022-08-08,-0.00909031
2022-08-09,-0.01663975
2022-08-10,-0.00495928
2022-08-11,-0.01606152
2022-08-12,-0.01634142
2022-08-15,-0.02351436
2022-08-16,-0.03565254
2022-08-17,-0.00810799
2022-08-18,0.01685147
2022-08-19,0.01146262
2022-08-22,0.02170938
2022-08-23,-0.01374309
2022-08-24,0.00824787
2022-08-25,-0.00188071
2022-08-26,-0.01007534
2022-08-29,0.01354322
2022-08-30,-0.00201409
2022-08-31,-0.02434484
2022-09-01,0.00451454
2022-09-02,0.00128029
2022-09-05,-0.01617957
2022-09-06,0.0028709
2022-09-07,0.01891881
2022-09-08,0.00427256
2022-09-09,-0.02246051
2022-09-12,0.00582555
2022-09-13,0.00456738
2022-09-14,0.00942526
2022-09-15,0.00412124
2022-09-16,-0.01178171
2022-09-19,0.0005734
2022-09-20,0.01389576
2022-09-21,-0.0087367
2022-09-22,-0.0076361
2022-09-23,0.00432331
2022-09-26,0.02057992
2022-09-27,0.00618776
2022-09-28,-0.01643842
2022-09-29,-0.0098236
2022-09-30,-0.00288372
2022-10-03,0.00199563
2022-10-04,0.00242498
2022-10-05,0.00579771
2022-10-06,0.02037958
2022-10-07,0.00574213
2022-10-10,0.00508935
2022-10-11,-0.03011215
2022-10-12,0.00950171
2022-10-13,0.00976906
2022-10-14,0.01564098
2022-10-17,0.00576394
2022-10-18,0.01836823
2022-10-19,-0.00467105
2022-10-20,0.01794804
2022-10-21,-0.00308816
2022-10-24,0.01081423
2022-10-25,0.00420578
2022-10-26,0.02426495
2022-10-27,0.00088349
2022-10-28,0.0076191
2022-10-31,0.00276467
2022-11-01,0.01607092
2022-11-02,-0.00459778
2022-11-03,0.02299028
2022-11-04,-0.00709639
2022-11-07,0.01812398
2022-11-08,-0.00880708
2022-11-09,0.00664765
2022-11-10,-0.00012168
2022-11-11,0.00886325
2022-11-14,0.00469942
2022-11-15,0.00892455
2022-11-16,-0.0105613
2022-11-17,-0.01451874
2022-11-18,-0.01030127
2022-11-21,-0.01074701
2022-11-22,-0.007692
2022-11-23,-0.00423949
2022-11-24,-0.00477907
2022-11-25,0.00013335
2022-11-28,-0.0070498
2022-11-29,-0.00643909
2022-11-30,-0.00181204
2022-12-01,0.00871529
2022-12-02,-0.00362109
2022-12-05,-0.00044352
2022-12-06,0.00089627
2022-12-07,-0.00744222
2022-12-08,-0.0023819
2022-12-09,-0.00511758
2022-12-12,0.00839226
2022-12-13,0.00818816
2022-12-14,-0.00844414
2022-12-15,-0.0039508
2022-12-16,0.00179745
2022-12-19,0.01360329
2022-12-20,0.00854884
2022-12-21,-0.01040573
2022-12-22,0.00138922
2022-12-23,-0.0061654
2022-12-26,-0.00680401
2022-12-27,-0.01364939
2022-12-28,-0.00516774
2022-12-29,0.00319905
2022-12-30,-0.0071861
2023-01-02,0.00391744
2023-01-03,-0.00068419
2023-01-04,0.00038945
2023-01-05,-0.00545084
2023-01-06,0.00312274
2023-01-09,0.00662789
2023-01-10,-0.00363304
2023-01-11,0.00622906
2023-01-12,-0.00588793
2023-01-13,-0.01011177
2023-01-16,0.01891238
2023-01-17,-0.00398774
2023-01-18,0.0021833
2023-01-19,-0.00903664
2023-01-20,-0.00336744
2023-01-23,0.01210744
2023-01-24,-0.0105585
2023-01-25,-0.0031247
2023-01-26,-0.00273429
2023-01-27,-0.0263923
2023-01-30,0.00025713
2023-01-31,0.01026982
2023-02-01,-0.0002556
2023-02-02,-0.00098038
2023-02-03,-0.00059017
2023-02-06,0.00313393
2023-02-07,-0.01414601
2023-02-08,-0.01895581
2023-02-09,0.00320432
2023-02-10,-0.0167811
2023-02-13,-0.00778578
2023-02-14,0.0117208
2023-02-15,-0.00655753
2023-02-16,0.03646658
2023-02-17,0.02094819
2023-02-20,0.00537047
2023-02-21,0.01400084
2023-02-22,0.01916015
2023-02-23,-0.03126251
2023-02-24,0.00792
2023-02-27,0.00850598
2023-02-28,-0.01393396
2023-03-01,0.00064269
2023-03-02,0.01335454
2023-03-03,0.00346819
2023-03-06,-0.01554273
2023-03-07,0.00041219
2023-03-08,0.00646525
2023-03-09,-0.02957475
2023-03-10,-0.00066845
2023-03-13,-0.00921204
2023-03-14,0.00963827
2023-03-15,-0.00427827
2023-03-16,0.00614377
2023-03-17,0.01078592
2023-03-20,-0.01361913
2023-03-21,-0.00684168
2023-03-22,-0.00045026
2023-03-23,-0.00412429
2023-03-24,-0.0001542
2023-03-27,-0.0268982
2023-03-28,-0.00160082
2023-03-29,-0.01806042
2023-03-30,-0.00837607
2023-03-31,-0.007932
2023-04-03,-0.00922034
2023-04-04,-0.00317863
2023-04-05,-0.02847652
2023-04-06,-0.02692843
2023-04-07,-0.01028265
2023-04-10,-0.00836114
2023-04-11,-0.01032951
2023-04-12,0.00483447
2023-04-13,-0.01109148
2023-04-14,-0.01149608
2023-04-17,0.00927939
2023-04-18,0.00719502
2023-04-19,0.00055689
2023-04-20,-0.00176749
2023-04-21,-0.02019292
2023-04-24,0.01418344
2023-04-25,-0.00645047
2023-04-26,-0.00197092
2023-04-27,0.00581112
2023-04-28,0.00521636
2023-05-01,0.00109626
2023-05-02,-0.00261137
2023-05-03,0.00125776
2023-05-04,0.00198425
2023-05-05,-0.01006171
2023-05-08,-0.00332532
2023-05-09,0.00532323
2023-05-10,-0.0095967
2023-05-11,0.00268128
2023-05-12,-0.00205805
2023-05-15,-0.00275024
2023-05-16,0.01448737
2023-05-17,0.01074332
2023-05-18,-0.01319731
2023-05-19,-0.00690478
2023-05-22,-0.00044509
2023-05-23,0.01111103
2023-05-24,-0.00363035
2023-05-25,0.00085195
2023-05-26,0.00174265
2023-05-29,0.0114781
2023-05-30,-0.00882479
2023-05-31,-0.00057505
2023-06-01,0.00472385
2023-06-02,-0.00957333
2023-06-05,0.00130133
2023-06-06,-0.00015413
2023-06-07,0.00909082
2023-06-08,0.00766218
2023-06-09,-0.01157852
2023-06-12,0.00965296
2023-06-13,0.00320726
2023-06-14,0.01075003
2023-06-15,-0.00911224
2023-06-16,0.00645439
2023-06-19,-0.00718845
2023-06-20,-0.01871287
2023-06-21,-0.01100923
2023-06-22,-0.00601719
2023-06-23,-0.00870686
2023-06-26,0.02253566
2023-06-27,0.00482805
2023-06-28,0.0110373
2023-06-29,-0.01096422
2023-06-30,-0.02421872
2023-07-03,0.02991312
2023-07-04,-0.03016416
2023-07-05,-0.0130749
2023-07-06,0.00915686
2023-07-07,-0.00667209
2023-07-10,0.00202005
2023-07-11,-0.01443293
2023-07-12,0.0047056
2023-07-13,-0.01778661
2023-07-14,-0.03678224
2023-07-17,-0.007843
2023-07-18,0.00771547
2023-07-19,-0.00972886
2023-07-20,0.00314188
2023-07-21,0.02505765
2023-07-24,0.00529675
2023-07-25,0.00365622
2023-07-26,0.0100604
2023-07-27,-0.00040642
2023-07-28,-0.00673127
2023-07-31,0.01179274
2023-08-01,0.00846389
2023-08-02,-0.00907488
