section,date,t,return,h_mean,h_q05,h_q95,vol_mean,vol_q05,vol_q95,ess,parameter,post_mean,post_std,ci_low,ci_high
filtered,2015-03-13,311.0,-0.00413792,-4.926790112945506,-5.767745800010031,-4.020141423133497,0.08514538630636519,0.055917778960512574,0.1339792004546648,931.3793003495529,,,,,
filtered,2015-03-16,312.0,-0.00366467,-4.964898308128295,-5.745438696062145,-4.1170630436421405,0.08353837648679799,0.056544951915722945,0.12764127075838638,942.2806087916058,,,,,
filtered,2015-03-17,313.0,0.01025997,-4.978603801332568,-5.761109856323358,-4.145628934055867,0.08296786617508188,0.05610362071500651,0.12583113528746315,942.9818617242588,,,,,
filtered,2015-03-18,314.0,-0.01640762,-4.975421504986784,-5.777367268524592,-4.17478478001931,0.08309998542653345,0.05564941940648336,0.12401008450761068,948.9712497170111,,,,,
filtered,2015-03-19,315.0,0.01992933,-4.971259856477343,-5.764683861439005,-4.166979087390433,0.08327308192101142,0.05600345292798758,0.12449502251258086,950.76729021007,,,,,
filtered,2015-03-20,316.0,-0.01436211,-4.96493705361897,-5.767149532805354,-4.147858441159756,0.08353675813478043,0.05593445241472382,0.12569094273704579,947.8444826582588,,,,,
filtered,2015-03-23,317.0,-0.00184313,-4.957290560357878,-5.74341704823986,-4.116668883226007,0.08385675108003712,0.05660213780273553,0.12766642880558052,944.272325801086,,,,,
filtered,2015-03-24,318.0,-0.00800746,-4.958679491593312,-5.712155860597737,-4.131471351953662,0.08379853566623993,0.05749381338344113,0.12672502770803054,945.9218039621431,,,,,
filtered,2015-03-25,319.0,0.00438444,-4.944731417094369,-5.697835848392082,-4.133559635461804,0.08438499238395916,0.05790694669168346,0.1265927778711184,945.0929696655274,,,,,
filtered,2015-03-26,320.0,0.00531332,-4.941109093647962,-5.694490837828898,-4.115317220646395,0.08453796574010483,0.058003877401833374,0.12775273893508304,943.5329650234665,,,,,
filtered,2015-03-27,321.0,0.00170684,-4.951942157502215,-5.684953499921925,-4.1723019178106995,0.08408130103559491,0.05828113925075107,0.12416413008246607,946.5344621952061,,,,,
filtered,2015-03-30,322.0,-0.00084547,-4.929921112813815,-5.685691928115089,-4.163139116415082,0.08501219549201643,0.05825962500450074,0.12473428076177696,945.6053803674023,,,,,
filtered,2015-03-31,323.0,-0.01427844,-4.9409347742418195,-5.6363843070470745,-4.167944583406862,0.08454533436521591,0.05971379856648244,0.12443493729260734,950.2300537868621,,,,,
filtered,2015-04-01,324.0,-0.00304014,-4.968113213600565,-5.713251281629246,-4.196188536136994,0.08340420036472083,0.057462332039378804,0.12269001988934483,946.5818297199137,,,,,
filtered,2015-04-02,325.0,-0.00137334,-4.9503792019640205,-5.7159038407642875,-4.138156735046454,0.08414703438438105,0.057386171438781074,0.12630213222753944,945.7044869108413,,,,,
filtered,2015-04-03,326.0,-0.0114542,-4.966221508128491,-5.738632755535085,-4.1293640907564395,0.08348312577585665,0.056737700478452884,0.12685861944064342,944.2814632443105,,,,,
filtered,2015-04-06,327.0,0.0038264,-4.984510134075125,-5.839145993655754,-4.142559105341028,0.08272320969624775,0.053956722073528154,0.12602442360618568,937.124593517297,,,,,
filtered,2015-04-07,328.0,0.00215929,-5.021742500940605,-5.849242947544446,-4.200885375405669,0.08119746508471774,0.05368500925120482,0.1224022302953311,939.2228863577358,,,,,
filtered,2015-04-08,329.0,-0.00335402,-5.022031547353163,-5.9012920441892485,-4.159302298328253,0.08118573101466513,0.05230590426145746,0.12497380181022792,933.6201359465811,,,,,
filtered,2015-04-09,330.0,0.00012099,-5.0504950658235686,-5.9269834804333374,-4.202133510561569,0.08003849817192973,0.051638294502886116,0.1223258668623847,929.8656819171624,,,,,
filtered,2015-04-10,331.0,-0.00301109,-5.102100657530382,-5.94077858322241,-4.210633536248915,0.07799969763571968,0.05128334227053143,0.12180708355584549,931.7260564170466,,,,,
filtered,2015-04-13,332.0,-0.01616191,-5.096764289879934,-5.938748109347394,-4.196816894764501,0.07820809306234285,0.05133543345185482,0.12265147927774007,939.8535292132937,,,,,
filtered,2015-04-14,333.0,0.00453466,-5.126552043168802,-6.001975910032687,-4.180512743114138,0.07705190282191124,0.0497379052733826,0.12365543001826212,930.6966933462433,,,,,
filtered,2015-04-15,334.0,-0.02163682,-5.120533725099575,-5.968939600517227,-4.219865649436533,0.07728411345556208,0.050566306685726405,0.121246110901484,941.570092346553,,,,,
filtered,2015-04-16,335.0,0.00275477,-5.121471406828356,-5.9244441067150335,-4.233709245838461,0.07724788799765696,0.051703900607636334,0.1204097676280428,931.5221469657401,,,,,
filtered,2015-04-17,336.0,-0.01111816,-5.140191138337055,-5.887261637465377,-4.246831920196275,0.0765282313349788,0.052674130899125496,0.11962230477275221,939.8114378438822,,,,,
filtered,2015-04-20,337.0,0.0035008,-5.14948202901235,-5.87880205387745,-4.262096226449784,0.07617354808818617,0.05289740337090812,0.1187128041641533,940.3370252863118,,,,,
filtered,2015-04-21,338.0,0.00475862,-5.141414756567758,-5.884585986074821,-4.292925487197268,0.07648142498520208,0.05274464686343595,0.1168969217017814,942.7368702888847,,,,,
filtered,2015-04-22,339.0,-0.00151462,-5.128024020249308,-5.853494035913006,-4.253585984399494,0.07699521436801476,0.053571020578903776,0.11921901774934689,943.8536611095087,,,,,
filtered,2015-04-23,340.0,0.0074395,-5.0905672401243045,-5.759758575336362,-4.262993025922754,0.07845079860474179,0.05614153940125091,0.1186595853066012,951.5660166193363,,,,,
filtered,2015-04-24,341.0,-0.00611522,-5.064734966976008,-5.739984657317112,-4.260263677600141,0.0794706519381604,0.056699361538340584,0.11882162751892253,952.8754154459133,,,,,
filtered,2015-04-27,342.0,-0.00543191,-5.028075025700059,-5.723184615552258,-4.27222473270152,0.08094077918758484,0.05717764333551725,0.11811313220152138,952.9062189768301,,,,,
filtered,2015-04-28,343.0,0.01906953,-4.997070550873579,-5.661649701511818,-4.250833954234337,0.08220531863398005,0.05896419694251799,0.11938317783337399,959.0845278001154,,,,,
filtered,2015-04-29,344.0,-0.00486406,-4.980183801574912,-5.641784861256306,-4.230443234400494,0.08290234743406438,0.0595527722690394,0.12060655810345487,953.447838201541,,,,,
filtered,2015-04-30,345.0,-0.00273912,-4.9720515399258645,-5.620899472869411,-4.210574748515154,0.08324012548387609,0.06017792210144787,0.12181066398966577,954.6489443611423,,,,,
filtered,2015-05-01,346.0,-0.02911962,-4.950949770468044,-5.657222530358306,-4.212130728793006,0.08412303198453384,0.059094863806202165,0.12171593334879616,965.7326896489836,,,,,
filtered,2015-05-04,347.0,-0.00939614,-4.926713814512147,-5.645000214667954,-4.1692438186083605,0.08514863459811614,0.05945710758384297,0.12435412841746951,954.3224466918766,,,,,
filtered,2015-05-05,348.0,-0.01006722,-4.9097049251920595,-5.655496328121374,-4.145887859001234,0.08587586440866912,0.05914589066675141,0.12581484593200112,951.2290913625711,,,,,
filtered,2015-05-06,349.0,-0.00174928,-4.902759811981676,-5.634093401376966,-4.170309347577903,0.0861745915821706,0.0597822370954128,0.12428789459939363,947.7102288730135,,,,,
filtered,2015-05-07,350.0,-0.00237427,-4.90057365670948,-5.615562247569421,-4.118476823914979,0.08626883860129939,0.06033872813469389,0.12755107428634135,945.034157724224,,,,,
filtered,2015-05-08,351.0,-0.00028446,-4.908000792135298,-5.652866086006589,-4.0590125534408195,0.08594906754086797,0.05922372584314696,0.13140038056270503,940.1378223846044,,,,,
filtered,2015-05-11,352.0,-0.01038279,-4.907743644578247,-5.706985634006439,-4.082797854568522,0.08596011904769423,0.05764263368062254,0.12984693734066577,938.6443597940845,,,,,
filtered,2015-05-12,353.0,0.00609049,-4.950488385600208,-5.843417700390354,-4.063314879325204,0.08414244077017484,0.05384160141118988,0.13111802074332354,931.1021723811456,,,,,
filtered,2015-05-13,354.0,0.00693302,-5.004122910486856,-6.054252848392657,-4.102172650949685,0.08191595836740308,0.04845467644762908,0.1285951315152624,923.8675986675061,,,,,
filtered,2015-05-14,355.0,0.00749381,-5.053079040670953,-6.062161369363672,-4.163560344316536,0.07993515621151212,0.04826345235931007,0.12470801274841681,922.9947533885697,,,,,
filtered,2015-05-15,356.0,0.00018338,-5.07285789584877,-6.037906353752657,-4.1883636768883195,0.07914853927891638,0.04885233135432116,0.12317097619812173,919.6890492978221,,,,,
filtered,2015-05-18,357.0,-0.01131936,-5.1078122300414925,-5.998167463534088,-4.163472650027324,0.07777726493257343,0.04983270758270977,0.12471348095856712,924.8298609074074,,,,,
filtered,2015-05-19,358.0,0.00628439,-5.169810338563654,-6.08602860689936,-4.221048413839025,0.07540322980452789,0.047690917718102535,0.12117442930722522,922.3785606303371,,,,,
filtered,2015-05-20,359.0,-0.00847761,-5.215533432121431,-6.09299108433834,-4.243371660162844,0.07369895079408424,0.04752518289739041,0.1198294460519101,926.7232440775259,,,,,
filtered,2015-05-21,360.0,0.00997952,-5.252968379039434,-6.087032887588318,-4.316508488518524,0.07233232245241218,0.047666976195756244,0.11552662636853306,931.3616645575929,,,,,
filtered,2015-05-22,361.0,-0.01095813,-5.247608056827728,-6.049194987850078,-4.373881434929784,0.07252644475306251,0.04857737002203981,0.1122596578323998,936.9214260411129,,,,,
filtered,2015-05-25,362.0,0.01078072,-5.260243330249333,-6.030434014337147,-4.388839422134166,0.07206969333711763,0.04903519334387981,0.11142320039854292,939.4200851021051,,,,,
filtered,2015-05-26,363.0,0.00594711,-5.266629306581068,-6.035999261050144,-4.385735705439721,0.0718399426499827,0.04889893653320228,0.11159624765984545,937.9455222082113,,,,,
filtered,2015-05-27,364.0,-0.0074581,-5.262218021143852,-6.073989003147944,-4.424107707582726,0.0719985707705648,0.047978873442663494,0.10947557064028732,940.7971520355799,,,,,
filtered,2015-05-28,365.0,0.00071876,-5.2369853311161885,-6.061613477529134,-4.403778236916938,0.07291268383774707,0.04827667574620094,0.11059403566158453,938.3278098317409,,,,,
filtered,2015-05-29,366.0,-0.00110594,-5.228470207762436,-6.003183329352369,-4.390644913595767,0.07322377586302935,0.049707887081556705,0.11132265896857235,939.1348416417038,,,,,
filtered,2015-06-01,367.0,0.00151401,-5.220788238737517,-6.036579958623868,-4.392115963283473,0.07350556808540022,0.048884740847250835,0.1112408084924366,939.2773436712821,,,,,
filtered,2015-06-02,368.0,0.00684021,-5.199345388673246,-5.999066551161965,-4.319932200708125,0.07429789235598379,0.049810310631866694,0.11532903058509915,937.0624126247926,,,,,
filtered,2015-06-03,369.0,-0.01633021,-5.190995343883358,-5.95723420083903,-4.271199464572863,0.07460873615886479,0.05086312384433149,0.11817369653887731,941.4111436598812,,,,,
filtered,2015-06-04,370.0,0.00971002,-5.207601038820641,-5.942445276583441,-4.3595173778669025,0.07399183576160917,0.05124062326982551,0.1130688121043002,942.2590947609668,,,,,
filtered,2015-06-05,371.0,-0.01365372,-5.210773760072445,-5.931412999187365,-4.315978639286772,0.07387455107921582,0.051524054659502085,0.11555723627012636,945.0826080040114,,,,,
filtered,2015-06-08,372.0,0.00738076,-5.189287357291292,-5.962406983934055,-4.2831399412814175,0.07467247873336164,0.05073174186659791,0.1174702732949347,942.3987192638928,,,,,
filtered,2015-06-09,373.0,0.00470794,-5.169390832294313,-5.929172464723436,-4.30350137531312,0.0754190475271941,0.05158180771298174,0.11628040879874499,941.8284922484909,,,,,
filtered,2015-06-10,374.0,-0.00719638,-5.168077495187197,-5.904309887527882,-4.358285795675216,0.07546858910846352,0.05222703826535319,0.11313846031418447,946.0311392073448,,,,,
filtered,2015-06-11,375.0,-0.0022277,-5.144537677700647,-5.898744497322571,-4.333085019234353,0.0763620954444537,0.052372572583867315,0.11457306816374813,946.5851138430758,,,,,
filtered,2015-06-12,376.0,0.01667155,-5.130530059403762,-5.828309986159597,-4.351699479207556,0.07689879827529962,0.05424985317158471,0.11351165732746617,953.8501995338722,,,,,
filtered,2015-06-15,377.0,0.01047127,-5.1122501657078185,-5.796555823537819,-4.289490423411627,0.0776048710225435,0.05511805653105435,0.11709786840976859,949.2569054205599,,,,,
filtered,2015-06-16,378.0,0.007575,-5.115293795892392,-5.758054068728593,-4.317906003775729,0.07748686057640065,0.05618940660828616,0.11544592945412706,953.1145744482211,,,,,
filtered,2015-06-17,379.0,0.00423368,-5.104625078798905,-5.771020387068455,-4.308950651728997,0.07790130769537193,0.05582630005220081,0.11596401797509187,954.4020405918626,,,,,
filtered,2015-06-18,380.0,0.0064146,-5.087141533800143,-5.748805612491381,-4.3149702353389925,0.07858528845099763,0.056449840932070894,0.11561551514767893,955.6521388044334,,,,,
filtered,2015-06-19,381.0,0.00672608,-5.077807857423017,-5.76756328447639,-4.337596132700995,0.0789528903783782,0.05592288212499424,0.11431493333670698,953.205974064748,,,,,
filtered,2015-06-22,382.0,-0.01810293,-5.055311239228121,-5.7171896099575115,-4.308102519578249,0.07984599040953055,0.057349290609433334,0.11601320480957601,960.0475462010543,,,,,
filtered,2015-06-23,383.0,-0.00547607,-5.048460564646726,-5.734331488762443,-4.305351813686793,0.08011995880720645,0.05685985377776461,0.11617287368791618,954.4346278907565,,,,,
filtered,2015-06-24,384.0,0.01649652,-5.031061539013221,-5.770845426921956,-4.291417876929984,0.08082000402687269,0.05583118395463757,0.11698507242152559,955.5741100186341,,,,,
filtered,2015-06-25,385.0,0.01486221,-5.012125757405284,-5.736403940192082,-4.261471708474129,0.08158883285024471,0.05680096465162206,0.11874987909241226,952.7209934678345,,,,,
filtered,2015-06-26,386.0,0.01500406,-4.985713066051215,-5.681052922292757,-4.281793886912635,0.08267346945922348,0.05839491521666644,0.11754936059318556,957.4295413279441,,,,,
filtered,2015-06-29,387.0,0.00251031,-4.98554282110979,-5.634996718044331,-4.280542126585055,0.08268050712873388,0.059755242046550784,0.11762295543462034,953.1502376828732,,,,,
filtered,2015-06-30,388.0,0.00435364,-4.939227210827006,-5.571775623180442,-4.237741360195939,0.08461754844828842,0.061674309550790174,0.12016725918920486,956.213466653781,,,,,
filtered,2015-07-01,389.0,-0.01307206,-4.936792246264385,-5.688356316432543,-4.226907865996218,0.0847206315524055,0.05818206354731118,0.12081994095207062,951.2079175274648,,,,,
filtered,2015-07-02,390.0,-0.00051722,-4.955738954098262,-5.858762016170598,-4.202788028241115,0.08392183265195992,0.05343010071175298,0.1222858411908557,940.9707784890788,,,,,
filtered,2015-07-03,391.0,0.01052592,-4.96540545118126,-5.858430952292402,-4.177433699443103,0.08351719621862232,0.053438945831984754,0.12384594686765124,939.6922149139997,,,,,
filtered,2015-07-06,392.0,0.00314535,-4.947969091681553,-5.881200579508297,-4.098459849079892,0.08424849732272494,0.05283400350616173,0.12883407735865224,932.0494938746172,,,,,
filtered,2015-07-07,393.0,-0.00202552,-4.970958065001121,-5.847350832953964,-4.098762612952354,0.08328564842226456,0.05373582237812679,0.12881457568270716,929.757856615459,,,,,
filtered,2015-07-08,394.0,-0.00132128,-5.042397907846392,-5.91066537602534,-4.097683859309463,0.08036319719521695,0.052061337511623874,0.12888407402030605,925.4477353303239,,,,,
filtered,2015-07-09,395.0,-0.01254127,-5.055923221554419,-5.924244527243956,-4.106310705558926,0.0798215619796848,0.05170906038364635,0.12832933973695781,929.216048749505,,,,,
filtered,2015-07-10,396.0,0.00445013,-5.057648581162482,-5.904395509381974,-4.131914206639123,0.07975273122395887,0.052224802425287715,0.1266969704283268,928.2356098338136,,,,,
filtered,2015-07-13,397.0,-0.00087011,-5.075530423061235,-5.904565666601448,-4.101402667287278,0.07904284659875957,0.052220359400709446,0.12864464912175366,928.490839902721,,,,,
filtered,2015-07-14,398.0,0.01105706,-5.097934508607706,-5.849320582964216,-4.155253096403576,0.07816234615953613,0.05368292536253668,0.1252270801969569,938.6364697850183,,,,,
filtered,2015-07-15,399.0,0.00072103,-5.091082895833826,-5.823253983746299,-4.217088547681869,0.07843057441092555,0.05438717036174377,0.12141458423497781,941.5716330185592,,,,,
filtered,2015-07-16,400.0,-0.01085152,-5.081966230798045,-5.81923936624784,-4.20084105583101,0.07878890311890277,0.05449645184880541,0.12240494273277651,944.1949737847845,,,,,
filtered,2015-07-17,401.0,0.00429053,-5.071676867188341,-5.829542878928349,-4.231994500686912,0.07919529142812462,0.054216421351265226,0.1205130479291847,944.3050705926911,,,,,
filtered,2015-07-20,402.0,0.01281618,-5.067345573388541,-5.802356873912313,-4.244138310838665,0.07936698631363642,0.05495841685119141,0.11978352119165424,948.6942571888724,,,,,
filtered,2015-07-21,403.0,-0.01373866,-5.047769046967525,-5.764959340057957,-4.265528507349144,0.08014766578088199,0.055995739582280664,0.1185092510318719,949.4013871271999,,,,,
filtered,2015-07-22,404.0,0.00270384,-5.052058606103975,-5.752743475296017,-4.280982441256789,0.0799759509159663,0.05633880441511758,0.11759706272845423,949.6257994876471,,,,,
filtered,2015-07-23,405.0,-0.00601829,-5.045453118028796,-5.745831278098953,-4.265543345075538,0.08024052768517521,0.056533853738797664,0.11850837183121225,951.4169783237301,,,,,
filtered,2015-07-24,406.0,-0.00529594,-5.019859744558826,-5.721632801657501,-4.245327697632466,0.08127393859710486,0.05722202508204215,0.11971230789968011,950.5863349704528,,,,,
filtered,2015-07-27,407.0,0.0036305,-5.026888623847435,-5.808167116901991,-4.223012490445787,0.08098880757660941,0.05479898766577967,0.1210554897873961,943.5977188572829,,,,,
filtered,2015-07-28,408.0,0.00285005,-5.025347475628529,-5.772511405567257,-4.226620961658075,0.08105123950600836,0.05578469653898089,0.12083727407787474,943.6287102767579,,,,,
filtered,2015-07-29,409.0,-0.01181472,-5.00522851913804,-5.824182367834631,-4.2007631815321265,0.08187068738543278,0.05436193012856809,0.12240970892511445,941.3122479995726,,,,,
filtered,2015-07-30,410.0,0.01516479,-5.0186696714578165,-5.991416837174371,-4.2191467657985635,0.08132231395229851,0.05000119276256688,0.12128969965747285,939.4504375882158,,,,,
filtered,2015-07-31,411.0,-0.02013903,-5.028699108856611,-6.070687617956038,-4.19560298710101,0.08091552623929009,0.048058137215881196,0.12272594565959877,939.9252720749663,,,,,
filtered,2015-08-03,412.0,0.00055209,-5.012977835952703,-6.0922326516065155,-4.210862174238027,0.08155408020667558,0.04754320864215078,0.12179315948843143,926.2904316819292,,,,,
filtered,2015-08-04,413.0,-0.00072548,-5.01708370458148,-6.113166096224203,-4.145160547120446,0.08138682677583593,0.04704818225077307,0.12586060756835518,917.566223708925,,,,,
filtered,2015-08-05,414.0,-0.02488813,-5.082264398494685,-6.14376226164712,-4.117391155066009,0.07877715784155824,0.04633391267486972,0.1276203321964322,930.3299951734589,,,,,
filtered,2015-08-06,415.0,0.01541802,-5.154258274179708,-6.14305226212712,-4.133830062003781,0.07599185335871358,0.0463503641227064,0.1265756620047111,915.0387346125364,,,,,
filtered,2015-08-07,416.0,-0.00314619,-5.223857483153479,-6.115446433398433,-4.118329266623534,0.07339285131915373,0.04699456996062237,0.12756048517901983,908.1943189670942,,,,,
filtered,2015-08-10,417.0,-0.00748793,-5.283848043326493,-6.161235147214842,-4.2395763505239366,0.07122410092786409,0.04593088218768214,0.1200570568728046,913.3422262061714,,,,,
filtered,2015-08-11,418.0,0.01254902,-5.31324559673719,-6.222427497847708,-4.291260356192273,0.07018485033957832,0.04454685381820132,0.11699428657183024,921.0762245590884,,,,,
filtered,2015-08-12,419.0,-0.00293528,-5.329359579462465,-6.20367329540217,-4.333141229315476,0.06962164352952235,0.04496653881471924,0.11456984812826995,920.5658962130962,,,,,
filtered,2015-08-13,420.0,0.00068521,-5.348957029588208,-6.28461953914275,-4.430211365360217,0.06894277165738093,0.04318293998119685,0.10914197922207201,919.7578353440346,,,,,
filtered,2015-08-14,421.0,-0.00082287,-5.401123959602394,-6.378461886907895,-4.48265178675457,0.06716775520953931,0.04120354661455823,0.10631744528866281,919.2836484358795,,,,,
filtered,2015-08-17,422.0,0.00472618,-5.4318953247173924,-6.458458992447107,-4.467425650856557,0.06614224278390132,0.03958798973578854,0.10712993607334033,917.1586941798989,,,,,
filtered,2015-08-18,423.0,0.01275463,-5.4886403003084965,-6.481920251057976,-4.554354617723538,0.06429199499300316,0.039126310889154824,0.10257333130214992,926.5824172253297,,,,,
filtered,2015-08-19,424.0,0.01381317,-5.556735500781381,-6.499462879459468,-4.596349872013618,0.06213985239446884,0.0387846224418693,0.10044198960412186,929.5615922453179,,,,,
filtered,2015-08-20,425.0,-0.00635281,-5.563853326646234,-6.457787123266621,-4.652192489165153,0.061919095131109506,0.03960129094494202,0.09767630821481252,927.3562815048597,,,,,
filtered,2015-08-21,426.0,0.00074414,-5.598712859008448,-6.4537112267775285,-4.653824288303812,0.06084921078331839,0.03968207861889334,0.09759664665933994,928.0965673306146,,,,,
filtered,2015-08-24,427.0,0.00050216,-5.612951874310335,-6.3875935516130085,-4.704261144999097,0.06041753285214362,0.0410158469570482,0.09516618760407172,936.742401019667,,,,,
filtered,2015-08-25,428.0,0.00653549,-5.6343265471185155,-6.373089140622391,-4.776100201556253,0.05977526851459489,0.04131438352356203,0.09180852683300299,940.5267957464569,,,,,
filtered,2015-08-26,429.0,0.00895913,-5.615604939309717,-6.355422177542636,-4.765951591061224,0.06033744016578467,0.041680950013301375,0.09227557529355317,944.9513925388258,,,,,
filtered,2015-08-27,430.0,-0.01730896,-5.619074575154972,-6.325341301060223,-4.790847947005823,0.06023285643627334,0.042312587916137775,0.09113403231569275,953.15576461403,,,,,
filtered,2015-08-28,431.0,0.00131981,-5.585198891009588,-6.2939037837695855,-4.7920343863529675,0.06126176015206074,0.04298294405387711,0.09107998584709032,947.9166355939525,,,,,
filtered,2015-08-31,432.0,0.00996295,-5.56160572313776,-6.230901372616716,-4.80018862335822,0.0619887190332428,0.04435851086829501,0.09070939793035386,953.5571967287118,,,,,
filtered,2015-09-01,433.0,-0.0040617,-5.545166839314549,-6.185667742304316,-4.791611007389498,0.06250033141228535,0.0453731902653309,0.09109926856299275,953.9444700437131,,,,,
filtered,2015-09-02,434.0,-0.00018246,-5.509058902761688,-6.172443455547138,-4.7706223820166445,0.06363895784827492,0.04567419836257474,0.09206032677534923,956.0131754814356,,,,,
filtered,2015-09-03,435.0,-0.01032877,-5.4574931143158825,-6.147344144391204,-4.752088408258007,0.06530108957497027,0.046251005616732094,0.09291741378907122,959.8827179027948,,,,,
filtered,2015-09-04,436.0,0.00099463,-5.396979860755148,-6.100844106467963,-4.677708028553331,0.06730707440629201,0.04733894062134773,0.09643809160557511,957.3713212220093,,,,,
filtered,2015-09-07,437.0,-0.01897984,-5.34724217671525,-6.074751444478567,-4.614318552249937,0.06900191036232549,0.04796058639053136,0.09954362625119044,961.7049352611556,,,,,
filtered,2015-09-08,438.0,-0.0018788,-5.300086989584468,-5.998091231429689,-4.585325904348568,0.07064814016742435,0.049834607044993005,0.10099715284675682,953.2164776758098,,,,,
filtered,2015-09-09,439.0,2.514e-05,-5.2372563511929275,-6.012384410920969,-4.460525932452817,0.07290280410657908,0.04947972914709096,0.10750015750782659,949.0871718200102,,,,,
filtered,2015-09-10,440.0,0.00975854,-5.241153939783294,-6.0384563838494625,-4.450042351392131,0.07276086988305569,0.04883889807531077,0.10806513025624676,948.7842989447381,,,,,
filtered,2015-09-11,441.0,-0.01066656,-5.254922997518804,-5.972179979655682,-4.4754416659020375,0.07226166593760779,0.050484446015888654,0.10670141780950762,949.2462386914399,,,,,
filtered,2015-09-14,442.0,0.00284055,-5.251706820957574,-6.001043328344591,-4.439703379758628,0.07237796255829475,0.04976110301123978,0.10862521784953158,944.8064018801433,,,,,
filtered,2015-09-15,443.0,-0.00380624,-5.241918969962304,-6.0433991312216095,-4.413565839538925,0.0727330430748262,0.04871834793133434,0.11005413259157593,942.4050407641141,,,,,
filtered,2015-09-16,444.0,-0.01370379,-5.237294935065021,-6.053787372369829,-4.36800246100788,0.07290139768391098,0.048465955005092834,0.112590129102879,945.5110460777213,,,,,
filtered,2015-09-17,445.0,-0.00408644,-5.246195194944784,-5.983274304940054,-4.459443794625448,0.07257769777894123,0.05020517587749562,0.10755833823974355,947.6220619106097,,,,,
filtered,2015-09-18,446.0,0.00059814,-5.224725680127895,-5.945436234084181,-4.449785270425609,0.07336099850755307,0.05116405127673485,0.10807902189311329,946.6113569591065,,,,,
filtered,2015-09-21,447.0,0.00831663,-5.228808323996418,-5.98256120778348,-4.470859240641078,0.07321139783569545,0.05022307965317062,0.10694617373254033,947.3273641816346,,,,,
filtered,2015-09-22,448.0,-0.00607353,-5.210374213102401,-5.988032231946951,-4.390377946030423,0.07388931072998367,0.050085881551085065,0.11133751973000186,942.780271366791,,,,,
filtered,2015-09-23,449.0,-0.0114766,-5.20484063377555,-5.986911877931554,-4.405993842601529,0.07409402998811675,0.0501139463702396,0.1104715871114863,945.1657527328557,,,,,
filtered,2015-09-24,450.0,0.00111106,-5.200752749209994,-5.95184154391168,-4.352376476846934,0.07424562878572925,0.05100045259140875,0.11347324026787138,943.5400049348898,,,,,
filtered,2015-09-25,451.0,0.01283542,-5.225394518256735,-5.95799531745316,-4.3843768432040715,0.07333646929281437,0.05084377114267852,0.11167209538687324,946.421620079523,,,,,
filtered,2015-09-28,452.0,0.01607244,-5.208434972370302,-5.9175600044409045,-4.354933005403753,0.07396099005575203,0.05188217471580016,0.11332828414413675,947.8629674275712,,,,,
filtered,2015-09-29,453.0,-0.00941684,-5.2144878772692955,-5.870600968201823,-4.3772430371832245,0.07373748901446239,0.053114756768341764,0.11207113015617916,950.0531000067688,,,,,
filtered,2015-09-30,454.0,-0.00798607,-5.17940425545634,-5.846247425918711,-4.343245767752202,0.07504238980361537,0.053765476799827565,0.11399247017380326,951.9662827894657,,,,,
filtered,2015-10-01,455.0,0.00324347,-5.156962912279849,-5.806876772665112,-4.45093535897379,0.07588915758214448,0.054834353852152275,0.10801688953656445,955.6317514808043,,,,,
filtered,2015-10-02,456.0,-0.00450763,-5.119521324221291,-5.8407538796255105,-4.351558291763862,0.07732324461100042,0.053913361377429275,0.11351967082067779,951.4863353009107,,,,,
filtered,2015-10-05,457.0,0.00985938,-5.094365756497069,-5.843811072351114,-4.3240329201387375,0.07830194168686959,0.053831012564404083,0.1150928068413627,950.4140816236422,,,,,
filtered,2015-10-06,458.0,0.00509405,-5.103508612112647,-5.8207197900742775,-4.316804875543749,0.07794480694303642,0.05445612785191138,0.11550950734046703,949.7657413828532,,,,,
filtered,2015-10-07,459.0,-0.01825894,-5.0752948548072165,-5.810544897438748,-4.289891106455485,0.07905215713974872,0.05473387639537405,0.11707441119440232,953.1553170517465,,,,,
filtered,2015-10-08,460.0,-0.00811353,-5.051643125248727,-5.787459213883186,-4.267844630742315,0.07999256688005318,0.055369321234718286,0.11837208944368068,947.5162015033047,,,,,
filtered,2015-10-09,461.0,-0.00530035,-5.034444695710195,-5.700929214639879,-4.22891307596002,0.08068340622345171,0.057817452222112785,0.12069886698218388,950.5424097777634,,,,,
filtered,2015-10-12,462.0,0.01860866,-5.0186538892912225,-5.679725166830134,-4.2424811478929625,0.08132295567598377,0.058433695171650576,0.11988281272794955,956.156141894105,,,,,
filtered,2015-10-13,463.0,0.00429494,-4.998050627221035,-5.685697460725446,-4.221747813728728,0.08216504475844005,0.05825946384082132,0.12113206202432909,951.7622355879319,,,,,
filtered,2015-10-14,464.0,0.00102288,-4.9727217430609505,-5.684629246432115,-4.18071119530038,0.08321223626046619,0.058290588948150805,0.12364316078177247,949.4027587978028,,,,,
filtered,2015-10-15,465.0,0.00459495,-4.948257814074299,-5.698184919418601,-4.200480625277079,0.08423633598669239,0.057896840754969425,0.12242700396125852,949.5560901590155,,,,,
filtered,2015-10-16,466.0,0.01727522,-4.915603476665648,-5.68960921813067,-4.1298253922460475,0.08562296592239113,0.058145626758322015,0.12682936277974965,951.2803998114612,,,,,
filtered,2015-10-19,467.0,0.00649808,-4.9219334820976375,-5.728109114711573,-4.144418840248908,0.08535239740360616,0.05703703088975691,0.12590729206311746,949.1379408834496,,,,,
