t,merton_return,merton_log_price,kou_return,kou_log_price,bates_return,bates_log_price,bates_variance
409,-0.0012066945749861918,-0.03654326693371946,0.019013757679482407,0.18246050967010063,8.420762488580563e-05,0.042262391304547106,0.0263878099366046
410,-0.00356113531800184,-0.0401044022517213,0.004908281633670825,0.18736879130377146,0.008494133720119812,0.05075652502466692,0.020563343343022678
411,-0.0020867796704887934,-0.042191181922210094,-0.025767868545455208,0.16160092275831625,0.007080491410713131,0.05783701643538005,0.01678505173489669
412,0.003645279101835687,-0.03854590282037441,0.0012662217533768172,0.16286714451169307,0.005126137867475879,0.06296315430285593,0.014026875007826695
413,-0.0074536589705764475,-0.045999561790950855,-0.0005822866002264393,0.16228485791146663,-0.008323674892192143,0.054639479410663785,0.01786471969057199
414,-0.004605400548973924,-0.05060496233992478,-0.032775077698818045,0.12950978021264858,-0.006169699290806685,0.0484697801198571,0.020719336006410207
415,0.003901277058474671,-0.04670368528145011,0.020571743135509662,0.15008152334815825,0.006102930558055539,0.05457271067791264,0.02416457621152269
416,-0.0056038383513074,-0.05230752363275751,-0.0038856413696671255,0.14619588197849112,-0.009314400798309912,0.04525830987960273,0.03379734536685038
417,-0.014181595779749923,-0.06648911941250743,-0.01036823016698174,0.13582765181150938,0.012572068454571976,0.057830378334174704,0.0299663658544342
418,-0.022997814164571778,-0.08948693357707921,0.018884094998678935,0.15471174681018832,-0.019233392298797752,0.03859698603537695,0.03639679631902841
419,0.0008487509977148505,-0.08863818257936436,-0.0033329655057100227,0.1513787813044783,0.012091357490288307,0.05068834352566526,0.03890852125465646
420,0.01575658386856872,-0.07288159871079564,0.0013476923786381878,0.15272647368311648,0.004213604007963279,0.05490194753362854,0.03439843317123294
421,0.005447527847622813,-0.06743407086317282,-0.000275981598820918,0.15245049208429556,0.00951907168520566,0.0644210192188342,0.0311817465552486
422,-0.013749472174643437,-0.08118354303781626,0.005504016447830051,0.15795450853212561,-0.00488749138720318,0.05953352783163102,0.03720351367477019
423,-0.009026316649842853,-0.09020985968765911,0.01162466102202317,0.16957916955414878,0.010133824856558019,0.06966735268818904,0.031934807630011615
424,-0.003651284985284345,-0.09386114467294346,0.013107696545666847,0.18268686609981563,-0.0008249662005587882,0.06884238648763025,0.029189253565417485
425,0.023608126124925105,-0.07025301854801835,-0.005270801426743382,0.17741606467307225,0.007478953458871604,0.07632133994650185,0.029235366049731686
426,0.024460732569755325,-0.04579228597826303,0.00129111249280775,0.17870717716588,0.016091408253822728,0.09241274820032458,0.022543126429359177
427,0.02255366006536738,-0.023238625912895647,0.001075668133211971,0.17978284529909197,-0.005404250522115711,0.08700849767820887,0.02503271045030206
428,0.0021104033129400873,-0.02112822259995556,0.006253537948515825,0.1860363832476078,0.01663576648575503,0.1036442641639639,0.020972631039618952
429,0.04050902176428434,0.019380799164328784,0.00929749714658279,0.19533388039419058,0.011386076838063267,0.11503034100202716,0.01046824671813535
430,-0.008451465603609567,0.010929333560719217,-0.017271790190308334,0.17806209020388225,0.005647167571147971,0.12067750857317514,0.009398086170244901
431,-0.004099431565457935,0.006829901995261282,0.001957532088155356,0.1800196222920376,-0.007580194866006612,0.11309731370716852,0.01278965374218682
432,0.011906531046667525,0.018736433041928808,0.011369488170716063,0.19138911046275367,0.006384887250730345,0.11948220095789887,0.011706158323007046
433,0.0039689565318151675,0.022705389573743975,-0.004227538418836413,0.18716157204391726,-0.0021738997839810537,0.11730830117391781,0.008027018997007841
434,0.0046997787101385954,0.02740516828388257,0.0003125264633793423,0.1874740985072966,0.00529446372125203,0.12260276489516984,0.00381598610724435
435,-0.023944259624112167,0.0034609086597704036,-0.011798786685668389,0.1756753118216282,-0.003973105737119786,0.11862965915805006,0.004769013708593122
436,-0.01191305184226833,-0.008452143182497927,0.0016932261310028396,0.17736853795263105,-0.008538533626575806,0.11009112553147425,0.009595900928569857
437,-0.00027668259233078717,-0.008728825774828714,-0.023776461820864014,0.15359207613176704,-0.0010299524040317531,0.1090611731274425,0.0052754366908716694
438,-0.008278126492942527,-0.01700695226777124,-0.0018844556278418134,0.15170762050392522,0.006169145665588405,0.1152303187930309,1e-08
439,-0.016450587740350506,-0.03345754000812175,0.0005469250849393092,0.15225454558886453,0.0005311616610819692,0.11576148045411287,0.0007980720033874545
440,-0.006909491565124749,-0.0403670315732465,0.01283873374559466,0.1650932793344592,0.0012558853889336197,0.11701736584304649,0.0016835994306903508
441,0.003972589654024181,-0.036394441919222316,-0.013865983283613548,0.15122729605084564,1.0699633819555299e-05,0.11702806547686605,0.002974506661783219
442,0.009584333924246406,-0.02681010799497591,0.004539478761137666,0.1557667748119833,0.004622521425079115,0.12165058690194516,0.0013447319740602613
443,-0.023377052378729387,-0.0501871603737053,-0.004534895215938861,0.15123187959604445,0.00048453379752864956,0.12213512069947381,0.0008405508009385922
444,0.0003040214057687743,-0.04988313896793652,-0.02056882124479628,0.13066305835124817,0.0023038499131000506,0.12443897061257386,0.0011901331486371771
445,-0.0008437410497618009,-0.050726880017698324,-0.00612725260200081,0.12453580574924736,0.0002671726107389416,0.1247061432233128,0.0026301438721860063
446,0.003301016770181603,-0.04742586324751672,0.001385547359990441,0.1259213531092378,-0.0029388129541401825,0.12176733026917262,0.005598031414873288
447,-0.013539376036677923,-0.060965239284194644,0.014119907329695786,0.14004126043893358,0.0024691990666012575,0.12423652933577388,0.008730457175499442
448,-0.013315355951396102,-0.07428059523559075,-0.00996471420451464,0.13007654623441894,0.004393583336453469,0.12863011267222735,0.013692783736151511
449,0.016144092570908646,-0.0581365026646821,-0.01844780062354326,0.11162874561087568,-0.005370027000101418,0.12326008567212593,0.017399259652256693
450,-0.031059225533071104,-0.0891957281977532,0.0021915195675547977,0.11382026517843048,-0.003872570363557426,0.1193875153085685,0.016316371373317887
451,-0.010036046289866388,-0.09923177448761959,0.0209098689605315,0.13473013413896198,0.0031361944986785795,0.12252370980724708,0.01376178798141825
452,-0.004685983168345259,-0.10391775765596485,0.026856787974937846,0.16158692211389983,-0.00029527930204992225,0.12222843050519716,0.013897404921881112
453,-0.00346840468029766,-0.10738616233626251,-0.015189424022105408,0.14639749809179442,-0.009082754093294648,0.11314567641190251,0.018708190476892497
454,-0.008057787581801312,-0.11544394991806382,-0.01265994409943555,0.13373755399235887,0.0045181541457016,0.11766383055760411,0.016567356210825016
455,0.006492494592894429,-0.1089514553251694,0.005901620299719884,0.13963917429207875,-0.0028214097411284333,0.11484242081647568,0.01746150858344159
456,0.0053688839090092755,-0.10358257141616012,-0.006939105332194551,0.1327000689598842,0.008131475540725616,0.1229738963572013,0.010087412900076548
457,-0.0013983708589383886,-0.10498094227509851,0.015482697891622571,0.14818276685150678,-0.0018836509753051706,0.12109024538189612,0.012373278461667813
458,-0.007379847064343303,-0.11236078933944181,-0.0112321601642619,0.13695060668724487,0.009823977202494935,0.13091422258439106,0.012779601156368845
459,-0.0023809393891422725,-0.11474172872858408,0.018077058054441597,0.15502766474168647,-0.010273762141677772,0.12064046044271329,0.019203433928025804
460,0.001340133827222395,-0.11340159490136169,-0.0031057751378137377,0.15192188960387273,-0.01351271622263582,0.10712774422007747,0.02444495116519552
461,-0.009012003520583262,-0.12241359842194495,0.0024015755584737564,0.1543234651623465,0.0059669059526673285,0.1130946501727448,0.023460093858446582
462,0.00745890628609823,-0.11495469213584672,-0.0011939211394917937,0.1531295440228547,0.014710343880745116,0.1278049940534899,0.023035845902084854
463,0.012899365417566644,-0.10205532671828008,-0.00123879754763781,0.1518907464752169,-0.0025421305528252336,0.12526286350066468,0.023872583035514868
464,0.018554931124486945,-0.08350039559379313,-0.0020268475965631028,0.14986389887865378,0.0014079181822144182,0.1266707816828791,0.02821166024570248
465,0.017636817062735247,-0.06586357853105788,0.0009752739478137151,0.1508391728264675,0.004041974024992373,0.13071275570787147,0.023739743394910664
466,-0.0035460161295200743,-0.06940959466057796,0.015580965851696577,0.16642013867816408,0.01483099083101605,0.14554374653888752,0.017163192340164314
467,0.0019613345667674337,-0.06744826009381052,0.004800317269199966,0.17122045594736404,-0.014938156943013425,0.1306055895958741,0.028509165665107816
468,-0.0016341621311981441,-0.06908242222500867,-0.013600059024507283,0.15762039692285676,-0.0014591001748269772,0.12914648942104712,0.03160243964485862
469,-0.0016790385393441604,-0.07076146076435283,0.012746004635166036,0.1703664015580228,0.01371846775107538,0.1428649571721225,0.02583864940154924
470,-0.0024670885882694393,-0.07322854935262227,0.00356550293745439,0.17393190449547719,-0.004491139229900576,0.13837381794222192,0.025762643644455276
471,0.0005350329561073786,-0.07269351639651489,0.007082550250648273,0.18101445474612546,0.0030749577512175497,0.14144877569343947,0.02749255603449982
472,0.015140724859990226,-0.057552791536524664,0.004545053608460525,0.18555950835458598,0.005844404032510048,0.14729317972594952,0.024302455660646018
473,0.004360076277493623,-0.05319271525903104,-0.09635061209002123,0.08920889626456475,-0.014907173157235526,0.132386006568714,0.03442459542477393
474,-0.01404030001621364,-0.06723301527524468,0.006915775043020558,0.09612467130758531,-0.009489601137284281,0.12289640543142971,0.04732481525562186
475,0.012305763643459693,-0.05492725163178499,-0.008072171533448025,0.08805249977413729,0.013753088759781207,0.13664949419121092,0.04265866450463651
476,0.0031252619457480396,-0.05180198968603695,-0.005198735553877551,0.08285376422025974,-0.0022706175477101576,0.13437887664350076,0.04537383197736279
477,0.006642309258941943,-0.045159680427095006,0.0008752830230024794,0.08372904724326222,0.002881523906613337,0.1372604005501141,0.04004863166764146
478,0.004104812616754182,-0.041054867810340824,0.02127017356449215,0.10499922080775437,0.012071594700427346,0.14933199525054144,0.038930196874443164
479,-0.1977302092299264,-0.23878507704026722,-0.011728876248388087,0.09327034455936628,-0.002906066244414862,0.14642592900612658,0.036007063018459115
480,-0.02125436804325795,-0.26003944508352517,0.05035051149154318,0.14362085605090946,-0.0190822897077777,0.12734363929834888,0.043939945865814505
481,0.006475534051314236,-0.25356391103221093,-0.002663420643722797,0.14095743540718667,-0.00535850578987003,0.12198513350847885,0.031959408467868114
482,-0.00851241252515439,-0.2620763235573653,0.0037105441029256225,0.1446679795101123,0.013097613426164015,0.13508274693464287,0.025028508598026758
483,-0.005638976545583874,-0.2677153001029492,-0.011695719289525869,0.13297226022058642,-0.013370518709546586,0.12171222822509628,0.035296067265303745
484,0.00043504203129612895,-0.26728025807165307,0.014817120815933033,0.14778938103651945,0.0039011487289852265,0.1256133769540815,0.04401647917738209
485,0.020829932572785814,-0.24645032549886725,-0.016951061596051364,0.1308383194404681,-0.003600379118212066,0.12201299783586944,0.0425553744721583
486,-0.012169117240094451,-0.2586194427389617,0.006737381717655311,0.1375757011581234,0.007080297437882854,0.1290932952737523,0.039697268618522186
487,-0.05709902789669258,-0.3157184706356543,0.0037906687544860818,0.14136636991260948,0.018874495078491094,0.1479677903522434,0.03274629715449336
488,0.01210504299334253,-0.30361342764231175,0.005616296830169315,0.1469826667427788,0.0015080301834562992,0.1494758205356997,0.039795117468522545
489,-0.0031036616354291335,-0.3067170892777409,-0.016792656754629515,0.13019000998814928,0.012560688532041453,0.16203650906774114,0.03231238239440893
490,0.003270303111219286,-0.3034467861665216,-0.0029131796975433166,0.12727683029060596,0.005680005870575211,0.16771651493831635,0.03464002964702183
491,-0.012135960281232205,-0.3155827464477538,0.011867440637456012,0.13914427092806197,-0.0146122637914613,0.15310425114685505,0.03433049531315276
492,0.014376879824226696,-0.3012058666235271,0.023506408635156323,0.1626506795632183,-0.020160944401802633,0.13294330674505242,0.04212028410844146
493,-0.01739130258775773,-0.31859716921128484,-0.00048304983822747283,0.16216762972499082,0.00028157809754078555,0.1332248848425932,0.031704013234338066
494,0.0062971407259489465,-0.3123000284853359,0.010560530986982702,0.17272816071197353,-0.001350342599211185,0.13187454224338202,0.04090238473783131
495,0.0033504277627797174,-0.3089496007225562,0.0025469448118864424,0.17527510552385997,-0.004519846101232683,0.12735469614214934,0.050386689927593285
496,0.0051760558384629785,-0.3037735448840932,0.00015257976401142348,0.1754276852878714,0.00840401928598486,0.1357587154281342,0.047971262183320075
497,-0.01723289774633585,-0.32100644263042905,-0.004322398897368074,0.17110528639050332,0.011172231881863337,0.14693094730999753,0.040070018149820835
498,-0.003353420689249653,-0.3243598633196787,0.0009371828238360358,0.17204246921433936,-0.016854254314806028,0.1300766929951915,0.04760681355834188
499,0.011427199645749675,-0.312932663673929,0.009341675821250006,0.18138414503558936,-0.008026607500628835,0.12205008549456267,0.050309309860453094
